Yarn Demand Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
18598,MERIDIAN SPECIALTY YARN GROUP INC,1/150/36 100% Polyester Paris Blue ,Paris Blue,3880.196524,3526,0,354.196524,0,,1318.33807159148,0,2561.85845240852,,1318.33807159148,0,1243.52038081704,,759.769322170017,0,483.751058647021,,129.554534647022,0,354.196524,,0,0,354.196524,,0,0,354.196524,,0,0,354.196524,,0,0,354.196524,,0,0,354.196524,,0,0,354.196524
18993,DECA GLOBAL,1/75/36 100% Polyester Black ,Black,3387.999136,2056.0452,34539.2,35871.153936,34539.2,,693.079229765379,0,2694.91990623462,,588.079229765379,0,2106.84067646924,,558.270907441345,0,1548.5697690279,,196.532962793276,0,1352.03680623462,,20.0828702346211,0,1331.953936,,0,0,1331.953936,,0,0,1331.953936,,0,0,1331.953936,,0,0,1331.953936,,0,0,1331.953936
18788,CS AMERICA,1/75/48 100% Polyester Semi Dull DTY 2H SET SIM ,Semi Dull,3275,4060,0,-785,0,,580,0,2695,,0,0,2695,,0,0,2695,,279.602613962817,0,2415.39738603718,,1025.20958453033,0,1390.18780150685,,1025.20958453033,0,364.978216976524,,1025.20958453033,0,-660.231367553805,,124.768632446195,0,-785,,0,0,-785,,0,0,-785
18233,PROMPTEX YARNS INC,1/150/48 100% Polyester BRT TRILOB ,BRT,5807.8918724,7164.7326,3000,1643.1592724,3000,,3111.20026712616,0,2696.69160527384,,1723.33840043598,0,973.353204837858,,1068.7324152023,0,-95.3792103644389,,301.21173821669,0,-396.590948581129,,384.233075507085,0,-780.824024088214,,357.320351995749,0,-1138.14437608396,,183.223888233013,0,-1321.36826431698,,35.4724632830255,0,-1356.8407276,,0,0,-1356.8407276,,0,0,-1356.8407276
19030,DUNAWAY YARNS INC,30/1 100% Polyester Natural RS,Natural,3453.81888,2500.479,0,953.33988,0,,736.5125104744,0,2717.3063695256,,1142.90542304915,0,1574.40094647645,,621.061066476448,0,953.339880000001,,0,0,953.339880000001,,0,0,953.339880000001,,0,0,953.339880000001,,0,0,953.339880000001,,0,0,953.339880000001,,0,0,953.339880000001,,0,0,953.339880000001
18341,UNIFI,1/70/36 100%RFLX Polyester Semi Dull S Non TS STRNTS ,Semi Dull,2857.4,47.8242000000001,0,2809.5758,0,,47.8242000000001,0,2809.5758,,0,0,2809.5758,,0,0,2809.5758,,0,0,2809.5758,,0,0,2809.5758,,0,0,2809.5758,,0,0,2809.5758,,0,0,2809.5758,,0,0,2809.5758,,0,0,2809.5758
18454,MERIDIAN SPECIALTY YARN GROUP INC,1/150/34 100% Polyester MOCHA ,MOCHA,2962.5349764,61.875,0,2900.6599764,0,,61.875,0,2900.6599764,,0,0,2900.6599764,,0,0,2900.6599764,,0,0,2900.6599764,,0,0,2900.6599764,,0,0,2900.6599764,,0,0,2900.6599764,,0,0,2900.6599764,,0,0,2900.6599764,,0,0,2900.6599764
18673,DECA GLOBAL,1/150/48 100% Polyester Cool Grey 7445-02 ,Cool Grey,3801.0839592,890.997,0,2910.0869592,0,,890.997,0,2910.0869592,,0,0,2910.0869592,,0,0,2910.0869592,,0,0,2910.0869592,,0,0,2910.0869592,,0,0,2910.0869592,,0,0,2910.0869592,,0,0,2910.0869592,,0,0,2910.0869592,,0,0,2910.0869592
11759,UNIFI,1/150/34 100% Polyester Natural SETNTS ,Natural,2935.7318374,0,0,2935.7318374,0,,0,0,2935.7318374,,0,0,2935.7318374,,0,0,2935.7318374,,0,0,2935.7318374,,0,0,2935.7318374,,0,0,2935.7318374,,0,0,2935.7318374,,0,0,2935.7318374,,0,0,2935.7318374,,0,0,2935.7318374
18910,PARKDALE YARN MILLS,30/1 99/1 Polyester Black 1% 99%natural poly/1%black poly MVS,Black 1%,2329.404048,2525.688,5000,4803.716048,0,,318.818268698692,1000,3010.58577930131,,293.936268698692,0,2716.64951060262,,293.936268698692,0,2422.71324190392,,293.936268698692,1000,3128.77697320523,,293.936268698692,0,2834.84070450654,,293.936268698692,0,2540.90443580785,,293.936268698692,1000,3246.96816710916,,293.936268698692,0,2953.03189841046,,149.315850410464,0,2803.716048,,0,2000,4803.716048
18954,OMARA TEXTILES,1/150/34 100% Polyester Fosse Ink A1652 ,Fosse Ink,2198.726362,3451.8492,6072,4818.877162,72,,1040.44786804644,2000,3158.27849395356,,1040.44786804644,0,2117.83062590712,,987.71006701161,2000,3130.12055889551,,347.71216494195,0,2782.40839395356,,35.5312319535602,2000,4746.877162,,0,0,4746.877162,,0,0,4746.877162,,0,0,4746.877162,,0,0,4746.877162,,0,0,4746.877162
19076,COMTRADE,24/1 100% Combed Cotton Natural RS,Natural,3206.196,31.4000000000001,8000,11174.796,0,,31.4000000000001,0,3174.796,,0,0,3174.796,,0,0,3174.796,,0,3150,6324.796,,0,4850,11174.796,,0,0,11174.796,,0,0,11174.796,,0,0,11174.796,,0,0,11174.796,,0,0,11174.796
18904,CS AMERICA,1/150/36 100% Polyester China Grey Set ,China Grey,3542.819304,7173.1288,6449,2818.690504,-3151,,2511.87911502948,2400,3430.94018897052,,1421.79974595227,0,2009.14044301825,,786.320921077401,0,1222.81952194085,,585.798800484969,0,637.020721455881,,747.888078051931,2400,2289.13264340395,,695.344189291703,0,1593.78845411225,,355.441569564456,0,1238.34688454779,,68.6563805477907,0,1169.690504,,0,2400,3569.690504,,0,2400,5969.690504
12150,UNIFI,1/70/34 100% Polyester Black SATURA ,Black,3451.272286,0,0,3451.272286,0,,0,0,3451.272286,,0,0,3451.272286,,0,0,3451.272286,,0,0,3451.272286,,0,0,3451.272286,,0,0,3451.272286,,0,0,3451.272286,,0,0,3451.272286,,0,0,3451.272286,,0,0,3451.272286
18024,UNIFI,1/70/34 100% Nylon Black STR ,Black,3546.6,0,0,3546.6,0,,0,0,3546.6,,0,0,3546.6,,0,0,3546.6,,0,0,3546.6,,0,0,3546.6,,0,0,3546.6,,0,0,3546.6,,0,0,3546.6,,0,0,3546.6,,0,0,3546.6
18869,UNIFI,1/150/34 100% Polyester Black SET Sorbtek ,Black,4258.687296,376.9416,0,3881.745696,0,,376.9416,0,3881.745696,,0,0,3881.745696,,0,0,3881.745696,,0,0,3881.745696,,0,0,3881.745696,,0,0,3881.745696,,0,0,3881.745696,,0,0,3881.745696,,0,0,3881.745696,,0,0,3881.745696
12526,UNIFI,1/300/68 100% Polyester Natural Non-Compliant STRNTS ,Natural,12893.583581,21915.9031,21941.4,12919.080481,1941.4,,8920.7533657684,0,3972.8302152316,,5599.70992445706,20000,18373.1202907745,,2957.65649699983,0,15415.4637937747,,2060.01238889831,0,13355.4514048764,,1281.69871919613,0,12073.7526856803,,681.753990753962,0,11391.9986949263,,347.378242892199,0,11044.6204520341,,66.9399710340958,0,10977.680481,,0,0,10977.680481,,0,0,10977.680481
18376,DECA GLOBAL,30/1 100% Polyester Natural RS,Natural,6859.9153152,6779.3894,3592.6,3673.1259152,3592.6,,2886.64574813917,0,3973.26956706083,,965.538313696326,0,3007.7312533645,,704.176030917749,0,2303.55522244675,,599.761728220211,0,1703.79349422654,,447.072455243364,0,1256.72103898318,,439.00673597533,0,817.714303007847,,293.936268698692,0,523.778034309155,,293.936268698692,0,229.841765610463,,149.315850410464,0,80.5259151999986,,0,0,80.5259151999986
11896,UNIFI,1/750/192 100% Polyester BLK SATUR 56BXUV ,BLK SATUR,10257.015272,7206.4652,12000,15050.550072,0,,6259.68460927415,0,3997.33066272585,,946.780590725849,0,3050.550072,,0,4000,7050.550072,,0,4000,11050.550072,,0,4000,15050.550072,,0,0,15050.550072,,0,0,15050.550072,,0,0,15050.550072,,0,0,15050.550072,,0,0,15050.550072
18617,AKRA POLYESTER GROUP/DAK,1/150/36 100% Polyester Grey Renol ,Grey Renol,4091.6150192,5.66,0,4085.9550192,0,,5.66,0,4085.9550192,,0,0,4085.9550192,,0,0,4085.9550192,,0,0,4085.9550192,,0,0,4085.9550192,,0,0,4085.9550192,,0,0,4085.9550192,,0,0,4085.9550192,,0,0,4085.9550192,,0,0,4085.9550192
18615,AKRA POLYESTER GROUP/DAK,1/150/36 100% Polyester South Sea ,South Sea,4179.6457144,6.935,0,4172.7107144,0,,6.935,0,4172.7107144,,0,0,4172.7107144,,0,0,4172.7107144,,0,0,4172.7107144,,0,0,4172.7107144,,0,0,4172.7107144,,0,0,4172.7107144,,0,0,4172.7107144,,0,0,4172.7107144,,0,0,4172.7107144
18894,DECA GLOBAL,1/150/48 100% Polyester Torso Blue ,Torso Blue,5007.4896612,7289.6664,3000,717.823261200001,0,,3827.91484845319,3000,4179.57481274681,,2025.32382653514,0,2154.25098621167,,1054.52224470199,0,1099.72874150968,,129.576773230107,0,970.151968279571,,129.576773230107,0,840.575195049464,,122.751933849463,0,717.823261200001,,0,0,717.823261200001,,0,0,717.823261200001,,0,0,717.823261200001,,0,0,717.823261200001
18306,MERIDIAN SPECIALTY YARN GROUP INC,1/150/36 100% Polyester NEWROBEGG NTS ,NEWROBEGG,4233.7755352,5.66,0,4228.1155352,0,,5.66,0,4228.1155352,,0,0,4228.1155352,,0,0,4228.1155352,,0,0,4228.1155352,,0,0,4228.1155352,,0,0,4228.1155352,,0,0,4228.1155352,,0,0,4228.1155352,,0,0,4228.1155352,,0,0,4228.1155352
18573,SPUNLAB,36/1 55/45 Modacrylic/Karded Cotton Natural Protex C RS,Natural,4411.595352,15.198,0,4396.397352,0,,15.198,0,4396.397352,,0,0,4396.397352,,0,0,4396.397352,,0,0,4396.397352,,0,0,4396.397352,,0,0,4396.397352,,0,0,4396.397352,,0,0,4396.397352,,0,0,4396.397352,,0,0,4396.397352
10795,UNIFI,1/1950/408 100% Polyester BEIGEHEAT ,BEIGEHEAT,8741.639522,5260.0226,0,3481.616922,0,,4297.22310686552,0,4444.41641513448,,962.799493134485,0,3481.616922,,0,0,3481.616922,,0,0,3481.616922,,0,0,3481.616922,,0,0,3481.616922,,0,0,3481.616922,,0,0,3481.616922,,0,0,3481.616922,,0,0,3481.616922
18372,DECA GLOBAL,1/150/36 100% Polyester Black ,Black,6018.7440776,1484.4996,0,4534.2444776,0,,1484.4996,0,4534.2444776,,0,0,4534.2444776,,0,0,4534.2444776,,0,0,4534.2444776,,0,0,4534.2444776,,0,0,4534.2444776,,0,0,4534.2444776,,0,0,4534.2444776,,0,0,4534.2444776,,0,0,4534.2444776
18865,UNIFI,1/70/34 100% Polyester Natural Virgin 56T ,Natural,4906.3595544,284.4002,16649,21270.9593544,0,,284.4002,0,4621.9593544,,0,16649,21270.9593544,,0,0,21270.9593544,,0,0,21270.9593544,,0,0,21270.9593544,,0,0,21270.9593544,,0,0,21270.9593544,,0,0,21270.9593544,,0,0,21270.9593544,,0,0,21270.9593544
14242,SPUNLAB,36/1 85/15 Modacrylic/Tencel Natural G100 RS,Natural,4632.404847,0,0,4632.404847,0,,0,0,4632.404847,,0,0,4632.404847,,0,0,4632.404847,,0,0,4632.404847,,0,0,4632.404847,,0,0,4632.404847,,0,0,4632.404847,,0,0,4632.404847,,0,0,4632.404847,,0,0,4632.404847
18469,HYOSUNG HOLDINGS USA INC,1/50/1 100% Polyester Semi Dull Monofilament ,Semi Dull,4309.00029,712.2543,600,4196.74599,0,,119.760351015705,600,4789.23993898429,,119.760351015705,0,4669.47958796859,,119.760351015705,0,4549.71923695288,,119.760351015705,0,4429.95888593718,,119.760351015705,0,4310.19853492147,,113.452544921473,0,4196.74599,,0,0,4196.74599,,0,0,4196.74599,,0,0,4196.74599,,0,0,4196.74599
18373,DECA GLOBAL,2/150/48 100% Polyester Black ,Black,5893.8818316,2238.0952,0,3655.7866316,0,,806.001400232543,0,5087.88043136746,,794.906200232543,0,4292.97423113491,,637.187599534914,0,3655.7866316,,0,0,3655.7866316,,0,0,3655.7866316,,0,0,3655.7866316,,0,0,3655.7866316,,0,0,3655.7866316,,0,0,3655.7866316,,0,0,3655.7866316
18594,VERTEX,1/300/120 100% Polyethylene Natural ,Natural,11025.6501282,21373.2401,59124,48776.4100282,8624,,10443.1050024021,5000,5582.5451257979,,5565.24564423188,0,17.2994815660231,,3355.77681115753,11375,8036.52267040849,,1459.92106541574,0,6576.60160499275,,549.191576792752,4875,10902.4100282,,0,0,10902.4100282,,0,4875,15777.4100282,,0,0,15777.4100282,,0,4875,20652.4100282,,0,19500,40152.4100282
18998,DECA GLOBAL,24/1 95/5 Polyester Black 5% RS,Black 5%,5824.8,0,7517.4,13342.2,7517.4,,0,0,5824.8,,0,0,5824.8,,0,0,5824.8,,0,0,5824.8,,0,0,5824.8,,0,0,5824.8,,0,0,5824.8,,0,0,5824.8,,0,0,5824.8,,0,0,5824.8
19003,Atlas Yarns,1/75/36 100% Polyester Semi Dull NIM First Grade Dyeable ,Semi Dull,15567.4578364,59440.9785,0,-43873.5206636,0,,9641.26502288458,0,5926.19281351542,,8233.64983525243,0,-2307.45702173701,,6505.882837725,0,-8813.339859462,,5545.16115618857,0,-14358.5010156506,,5381.19126161485,0,-19739.6922772654,,5281.91432273309,0,-25021.6065999985,,5281.91432273309,0,-30303.5209227316,,5281.91432273309,0,-35585.4352454647,,4188.77135453383,0,-39774.2065999985,,4099.31406360148,0,-43873.5206636
18019,PARKDALE YARN MILLS,18/1 100% Karded Cotton Natural OE,Natural,5252.0615388,10861.9,7281,1671.1615388,481,,6015.17222890946,6800,6036.88930989054,,4846.72777109054,0,1190.1615388,,0,0,1190.1615388,,0,0,1190.1615388,,0,0,1190.1615388,,0,0,1190.1615388,,0,0,1190.1615388,,0,0,1190.1615388,,0,0,1190.1615388,,0,0,1190.1615388
19077,SAPONA,1/150/48 100% Polyester Natural ,Natural,6195.665516,0,0,6195.665516,0,,0,0,6195.665516,,0,0,6195.665516,,0,0,6195.665516,,0,0,6195.665516,,0,0,6195.665516,,0,0,6195.665516,,0,0,6195.665516,,0,0,6195.665516,,0,0,6195.665516,,0,0,6195.665516
18988,OMARA TEXTILES,1/150/36 100% Polyester Raspberry SA1912M1 ,Raspberry,6339,0,2507,8846,2507,,0,0,6339,,0,0,6339,,0,0,6339,,0,0,6339,,0,0,6339,,0,0,6339,,0,0,6339,,0,0,6339,,0,0,6339,,0,0,6339
18614,AKRA POLYESTER GROUP/DAK,1/150/36 100% Polyester Grey Stealth ,Grey Stealth,6346.652312,0,0,6346.652312,0,,0,0,6346.652312,,0,0,6346.652312,,0,0,6346.652312,,0,0,6346.652312,,0,0,6346.652312,,0,0,6346.652312,,0,0,6346.652312,,0,0,6346.652312,,0,0,6346.652312,,0,0,6346.652312
18290,UNIFI,1/150/34 100% Polyester Dawn Grey ,Dawn Grey,5349.762442,2992.2371,2631.2,4988.725342,-2368.8,,1311.30972049603,2500,6538.45272150397,,1025.5354,2500,8012.91732150397,,535.454010248017,0,7477.46331125595,,119.93796925595,0,7357.525342,,0,0,7357.525342,,0,0,7357.525342,,0,0,7357.525342,,0,0,7357.525342,,0,0,7357.525342,,0,0,7357.525342
18845,CS AMERICA,1/75/72 100% Polyester Natural Non Metered - Sub Standard - SET ,Natural,6796.094,12899.8,8721,2617.294,2321,,1528.33992461045,1600,6867.75407538955,,1528.33992461045,1600,6939.4141507791,,1528.33992461045,1600,7011.07422616864,,1528.33992461045,1600,7082.73430155819,,1528.33992461045,0,5554.39437694774,,1528.33992461045,0,4026.05445233728,,1528.33992461045,0,2497.71452772683,,1528.33992461045,0,969.374603116379,,673.080603116377,0,296.294000000002,,0,0,296.294000000002
18646,BARNET,1/150/48 100% Polyester Natural ,Natural,13912.312982,22755.4668,10000,1156.846182,10000,,6813.97980322396,0,7098.33317877604,,4974.41333359005,0,2123.91984518599,,3300.2086422852,0,-1176.28879709921,,2085.15823433774,0,-3261.44703143695,,1617.38863463108,0,-4878.83566606802,,1493.84636129379,0,-6372.68202736181,,1081.06558171265,0,-7453.74760907447,,933.314156762666,0,-8387.06176583713,,456.092052162874,0,-8843.15381800001,,0,0,-8843.15381800001
19091,BARNET,2/300/68 100% Polyester Natural Stretch ,Natural,0,0,40000,40000,32000,,0,8000,8000,,0,0,8000,,0,0,8000,,0,0,8000,,0,0,8000,,0,0,8000,,0,0,8000,,0,0,8000,,0,0,8000,,0,0,8000
19004,PARKDALE YARN MILLS,24/1 96/4 Polyester Black 4% MVS,Black 4%,4138.649418,0,14867,19005.649418,-133,,0,5000,9138.649418,,0,5000,14138.649418,,0,5000,19138.649418,,0,0,19138.649418,,0,0,19138.649418,,0,0,19138.649418,,0,0,19138.649418,,0,0,19138.649418,,0,0,19138.649418,,0,0,19138.649418
18872,PARKDALE YARN MILLS,30/1 98/2 Polyester Ash 2% 2% Black Polyester OE,Ash 2%,12039.474196,3541.0706,0,8498.403596,0,,1025.4761678895,0,11013.9980281105,,1025.1161678895,0,9988.881860221,,801.742424836961,0,9187.13943538404,,498.631062801936,0,8688.50837258211,,190.104776582107,0,8498.403596,,0,0,8498.403596,,0,0,8498.403596,,0,0,8498.403596,,0,0,8498.403596,,0,0,8498.403596
11927,UNIFI,2/300/68 100% Polyester Natural Non-Compliant STRTS ,Natural,11353.7,138.3693,0,11215.3307,0,,138.3693,0,11215.3307,,0,0,11215.3307,,0,0,11215.3307,,0,0,11215.3307,,0,0,11215.3307,,0,0,11215.3307,,0,0,11215.3307,,0,0,11215.3307,,0,0,11215.3307,,0,0,11215.3307
19057,BUHLER QUALITY YARNS CORP,28/1 78/22 Modacrylic/Rayon Natural FR RS,Natural,15525.298,3950.52,8632,20206.778,8632,,3950.52,0,11574.778,,0,0,11574.778,,0,0,11574.778,,0,0,11574.778,,0,0,11574.778,,0,0,11574.778,,0,0,11574.778,,0,0,11574.778,,0,0,11574.778,,0,0,11574.778
14148,MERIDIAN SPECIALTY YARN GROUP INC,1/150/36 100% Polyester Cool Grey ,Cool Grey,12112.2203316,0.481,0,12111.7393316,0,,0.481,0,12111.7393316,,0,0,12111.7393316,,0,0,12111.7393316,,0,0,12111.7393316,,0,0,12111.7393316,,0,0,12111.7393316,,0,0,12111.7393316,,0,0,12111.7393316,,0,0,12111.7393316,,0,0,12111.7393316
18694,PARKDALE YARN MILLS,30/1 100% Karded Cotton Natural Soft Spun OE,Natural,14518.85128,0.399999999999977,0,14518.45128,0,,0.399999999999977,0,14518.45128,,0,0,14518.45128,,0,0,14518.45128,,0,0,14518.45128,,0,0,14518.45128,,0,0,14518.45128,,0,0,14518.45128,,0,0,14518.45128,,0,0,14518.45128,,0,0,14518.45128
18432,SPUNLAB,8/1 55/45 Modacrylic/Karded Cotton Natural PRTXC OE,Natural,16183.1,0,8121,24304.1,8121,,0,0,16183.1,,0,0,16183.1,,0,0,16183.1,,0,0,16183.1,,0,0,16183.1,,0,0,16183.1,,0,0,16183.1,,0,0,16183.1,,0,0,16183.1,,0,0,16183.1
18903,UNIFI,1/70/72 100% Polyester Natural 56T - STR - NON TS - True 70 denier ,Natural,16159.4899824,35698.81218,15665.1,-3874.2221976,-2334.9,,1670.38296695385,3000,17489.1070154462,,1632.97078695385,5500,21356.1362284923,,1632.97078695385,4500,24223.1654415385,,1632.97078695385,0,22590.1946545846,,4951.9890034744,0,17638.2056511102,,5436.34611976306,0,12201.8595313472,,5215.6000545323,0,6986.25947681485,,5215.6000545323,0,1770.65942228255,,5215.6000545323,0,-3444.94063224975,,3094.38156535024,5000,-1539.32219759999
19059,PARKDALE YARN MILLS,14/1 100% Rayon Natural Daiwabo FR OE,Natural,18006.4,0,2371,20377.4,2371,,0,0,18006.4,,0,0,18006.4,,0,0,18006.4,,0,0,18006.4,,0,0,18006.4,,0,0,18006.4,,0,0,18006.4,,0,0,18006.4,,0,0,18006.4,,0,0,18006.4
18612,PARKDALE YARN MILLS,18/1 100% Combed Cotton Natural RS,Natural,18752.2157512,0,0,18752.2157512,0,,0,0,18752.2157512,,0,0,18752.2157512,,0,0,18752.2157512,,0,0,18752.2157512,,0,0,18752.2157512,,0,0,18752.2157512,,0,0,18752.2157512,,0,0,18752.2157512,,0,0,18752.2157512,,0,0,18752.2157512
18763,MUTU GADING TEKSTIL,2/300/68 100% Polyester Semi Dull LIM (Low Intermingle) SH (Single Heater) ,Semi Dull,21329.5090366,46328.2688,31817,6818.24023660001,-183,,17445.193879629,17000,20884.315156971,,12353.49028653,10000,18530.824870441,,8933.01477587034,5000,14597.8100945707,,3585.24666754766,0,11012.563427023,,1700.92432669851,0,9311.63910032449,,1415.76957063513,0,7895.86952968936,,747.018074911604,0,7148.85145477776,,147.611218177751,0,7001.24023660001,,0,0,7001.24023660001,,0,0,7001.24023660001
18659,SPUNLAB,40/1 50/37/13 Polyester/Modal Rayon/Karded Cotton Natural repreve poly - modal rayon - karded cotton 1088 RS,Natural,21012.68,77.2000000000007,8174,29109.48,8174,,77.2000000000007,0,20935.48,,0,0,20935.48,,0,0,20935.48,,0,0,20935.48,,0,0,20935.48,,0,0,20935.48,,0,0,20935.48,,0,0,20935.48,,0,0,20935.48,,0,0,20935.48
18438,"BIELTEX, S.L.",20/1 100% Polyester Semi Dull ,Semi Dull,24818.08764,12134.2024,0,12683.88524,0,,3700.19731388931,0,21117.8903261107,,3360.14411361046,0,17757.7462125002,,1791.80463134523,0,15965.941581155,,1335.33151129741,0,14630.6100698576,,596.653142535601,0,14033.956927322,,596.653142535601,0,13437.3037847864,,596.653142535601,0,12840.6506422508,,156.765402250789,0,12683.88524,,0,0,12683.88524,,0,0,12683.88524
18334,"BIELTEX, S.L.",60/1 100% Combed Cotton Natural RS,Natural,36756.999272,0.146700000000001,0,36756.852572,0,,0.146700000000001,0,36756.852572,,0,0,36756.852572,,0,0,36756.852572,,0,0,36756.852572,,0,0,36756.852572,,0,0,36756.852572,,0,0,36756.852572,,0,0,36756.852572,,0,0,36756.852572,,0,0,36756.852572
18426,DECA GLOBAL,24/1 100% Bamboo Natural ,Natural,45483.90466,2294.50666,0,43189.398,0,,2294.50666,0,43189.398,,0,0,43189.398,,0,0,43189.398,,0,0,43189.398,,0,0,43189.398,,0,0,43189.398,,0,0,43189.398,,0,0,43189.398,,0,0,43189.398,,0,0,43189.398
11999,UNIFI,1/150/34 100% Polyester CAFEAULAT 9430L ,CAFEAULAT,49962.6053976,220.8962,0,49741.7091976,0,,220.8962,0,49741.7091976,,0,0,49741.7091976,,0,0,49741.7091976,,0,0,49741.7091976,,0,0,49741.7091976,,0,0,49741.7091976,,0,0,49741.7091976,,0,0,49741.7091976,,0,0,49741.7091976,,0,0,49741.7091976
